"Timestamp","Value"
0.000000,0.01696327142417431
0.000250,0.017113571986556053
0.000500,0.017117490991950035
0.000750,0.01697387546300888
0.001000,0.01646382361650467
0.001250,0.016247913241386414
0.001500,0.016129357740283012
0.001750,0.016118498519062996
0.002000,0.016310855746269226
0.002250,0.01642429269850254
0.002500,0.0164930522441864
0.002750,0.016493136063218117
0.003000,0.016338203102350235
0.003250,0.01626007817685604
0.003500,0.01622137241065502
0.003750,0.016230206936597824
0.004000,0.01627565361559391
0.004250,0.016337862238287926
0.004500,0.016393177211284637
0.004750,0.016422828659415245
0.005000,0.016385206952691078
0.005250,0.016340143978595734
0.005500,0.016299255192279816
0.005750,0.01627347059547901
0.006000,0.01627444103360176
0.006250,0.016294514760375023
0.006500,0.016318518668413162
0.006750,0.01633707992732525
0.007000,0.0163438618183136
0.007250,0.016338758170604706
0.007500,0.016334321349859238
0.007750,0.01633276604115963
0.008000,0.016341175884008408
0.008250,0.016352225095033646
0.008500,0.016366133466362953
0.008750,0.016377920284867287
0.009000,0.01639154739677906
0.009250,0.0163973867893219
0.009500,0.016403187066316605
0.009750,0.016409404575824738
0.010000,0.01642058975994587
0.010250,0.016429023817181587
0.010500,0.01643875427544117
0.010750,0.016447611153125763
0.011000,0.016455262899398804
0.011250,0.016462186351418495
0.011500,0.016469396650791168
0.011750,0.01647479087114334
0.012000,0.016476519405841827
0.012250,0.016475800424814224
0.012500,0.016476983204483986
0.012750,0.016479570418596268
0.013000,0.016482533887028694
0.013250,0.01648542284965515
0.013500,0.01648932881653309
0.013750,0.016492383554577827
0.014000,0.016491247341036797
0.014250,0.01649080589413643
0.014500,0.016491785645484924
0.014750,0.01649322733283043
0.015000,0.01649538055062294
0.015250,0.016497664153575897
0.015500,0.01649998314678669
0.015750,0.01649777777493
0.016000,0.016482224687933922
0.016250,0.016473878175020218
0.016500,0.016465911641716957
0.016750,0.01645742729306221
0.017000,0.016441240906715393
0.017250,0.016436371952295303
0.017500,0.016431594267487526
0.017750,0.016425520181655884
0.018000,0.016420356929302216
0.018250,0.016423899680376053
0.018500,0.016437338665127754
0.018750,0.01645558513700962
0.019000,0.016466883942484856
0.019250,0.016452345997095108
0.019500,0.01642790623009205
0.019750,0.016395203769207
0.020000,0.016329461708664894
0.020250,0.016309501603245735
0.020500,0.016301441937685013
0.020750,0.01630263961851597
0.021000,0.01631304807960987
0.021250,0.01631757616996765
0.021500,0.016320032998919487
0.021750,0.01631822995841503
0.022000,0.016302544623613358
0.022250,0.016296986490488052
0.022500,0.016296645626425743
0.022750,0.01629970781505108
0.023000,0.016311561688780785
0.023250,0.016320008784532547
0.023500,0.01632832922041416
0.023750,0.016334205865859985
0.024000,0.016336146742105484
0.024250,0.016337936744093895
0.024500,0.01634155586361885
0.024750,0.016352498903870583
0.025000,0.016358399763703346
0.025250,0.016365565359592438
0.025500,0.01637537218630314
0.025750,0.016384992748498917
0.026000,0.016397414728999138
0.026250,0.01640280894935131
0.026500,0.01640857197344303
0.026750,0.01641482673585415
0.027000,0.01642279140651226
0.027250,0.016427727416157722
0.027500,0.01643449440598488
0.027750,0.016440976411104202
0.028000,0.01645301841199398
0.028250,0.016459865495562553
0.028500,0.01646595634520054
0.028750,0.016469810158014297
0.029000,0.01646953634917736
0.029250,0.016470028087496758
0.029500,0.016472509130835533
0.029750,0.01647447794675827
0.030000,0.016477249562740326
0.030250,0.016480691730976105
0.030500,0.01648433692753315
0.030750,0.016486255452036858
0.031000,0.016485029831528664
0.031250,0.016483716666698456
0.031500,0.016484200954437256
0.031750,0.016484124585986137
0.032000,0.016483504325151443
0.032250,0.016483670100569725
0.032500,0.016483820974826813
0.032750,0.016481827944517136
0.033000,0.016474194824695587
0.033250,0.016481278464198112
0.033500,0.016499703750014305
0.033750,0.016520369797945023
0.034000,0.01653379388153553
0.034250,0.016519246622920036
0.034500,0.016493525356054306
0.034750,0.016459407284855843
0.035000,0.01639385335147381
0.035250,0.016375038772821426
0.035500,0.01636635512113571
0.035750,0.01636361889541149
0.036000,0.016360364854335785
0.036250,0.016357438638806343
0.036500,0.016351841390132904
0.036750,0.016341399401426315
0.037000,0.016313394531607628
0.037250,0.016304772347211838
0.037500,0.016301140189170837
0.037750,0.016301745548844337
0.038000,0.016304198652505875
0.038250,0.01630876399576664
0.038500,0.016315417364239693
0.038750,0.016321733593940735
0.039000,0.0163198783993721
0.039250,0.016318488866090775
0.039500,0.016318224370479584
0.039750,0.016318844631314278
0.040000,0.016319502145051956
0.040250,0.016321687027812004
0.040500,0.016326287761330605
0.040750,0.016331469640135765
0.041000,0.01633903570473194
0.041250,0.016344644129276276
0.041500,0.016352148726582527
0.041750,0.016359968110919
0.042000,0.016372784972190857
0.042250,0.016381172463297844
0.042500,0.016390537843108177
0.042750,0.01639925315976143
0.043000,0.01641085371375084
0.043250,0.01641732268035412
0.043500,0.01642395183444023
0.043750,0.016429146751761436
0.044000,0.016435060650110245
0.044250,0.01644005812704563
0.044500,0.016445312649011612
0.044750,0.016449235379695892
0.045000,0.016450773924589157
0.045250,0.01645354926586151
0.045500,0.01645771972835064
0.045750,0.016463307663798332
0.046000,0.01647494174540043
0.046250,0.016482632607221603
0.046500,0.016489669680595398
0.046750,0.016494538635015488
0.047000,0.016489556059241295
0.047250,0.01648472622036934
0.047500,0.016480909660458565
0.047750,0.01647881604731083
0.048000,0.01648399792611599
0.048250,0.01650308631360531
0.048500,0.016531052067875862
0.048750,0.016557831317186356
0.049000,0.016572479158639908
0.049250,0.016557198017835617
0.049500,0.016530834138393402
0.049750,0.01649910770356655
0.050000,0.016444111242890358
0.050250,0.016431476920843124
0.050500,0.016427921131253242
0.050750,0.016429170966148376
0.051000,0.016430992633104324
0.051250,0.016428520902991295
0.051500,0.016420703381299973
0.051750,0.016407515853643417
0.052000,0.016402188688516617
0.052250,0.016430430114269257
0.052500,0.016501087695360184
0.052750,0.016595590859651566
0.053000,0.016719220206141472
0.053250,0.016704771667718887
0.053500,0.01663840003311634
0.053750,0.016539912670850754
0.054000,0.016343453899025917
0.054250,0.016288647428154945
0.054500,0.016271760687232018
0.054750,0.01628463715314865
0.055000,0.016343671828508377
0.055250,0.01636558771133423
0.055500,0.016371451318264008
0.055750,0.016357315704226494
0.056000,0.01629037596285343
0.056250,0.01626228541135788
0.056500,0.01625002920627594
0.056750,0.016255678609013557
0.057000,0.0163029246032238
0.057250,0.016332173720002174
0.057500,0.016354629769921303
0.057750,0.016364527866244316
0.058000,0.016355250030755997
0.058250,0.01634901762008667
0.058500,0.016348175704479218
0.058750,0.016352452337741852
0.059000,0.01636185683310032
0.059250,0.016375888139009476
0.059500,0.016392745077610016
0.059750,0.01640799269080162
0.060000,0.016426991671323776
0.060250,0.01643262803554535
0.060500,0.016438305377960205
0.060750,0.016442524269223213
0.061000,0.016446322202682495
0.061250,0.01644928567111492
0.061500,0.016454655677080154
0.061750,0.01646023988723755
0.062000,0.016469571739435196
0.062250,0.016474667936563492
0.062500,0.016479432582855225
0.062750,0.01648160070180893
0.063000,0.016489632427692413
0.063250,0.016508786007761955
0.063500,0.016535930335521698
0.063750,0.016561629250645638
0.064000,0.016577312722802162
0.064250,0.01656426303088665
0.064500,0.01654238998889923
0.064750,0.016514142975211143
0.065000,0.016487624496221542
0.065250,0.016468308866024017
0.065500,0.016460537910461426
0.065750,0.01646694540977478
0.066000,0.016473479568958282
0.066250,0.01647859811782837
0.066500,0.016480013728141785
0.066750,0.01647484302520752
0.067000,0.016443641856312752
0.067250,0.01642594113945961
0.067500,0.0164133682847023
0.067750,0.016405072063207626
0.068000,0.016395704820752144
0.068250,0.016394194215536118
0.068500,0.01639227569103241
0.068750,0.016388077288866043
0.069000,0.016368258744478226
