Time (s),Current (mA)
16.112520,16.25013161
16.112666,16.26102066
16.112811,16.42261696
16.112956,16.46966934
16.113102,16.24100304
16.113247,16.24492836
16.113392,16.25134468
16.113537,16.23815918
16.113682,16.22670746
16.113828,16.59041595
16.113973,16.28223228
16.114119,16.20798492
16.114263,16.18783760
16.114409,16.19404030
16.114554,16.18453979
16.114700,16.18403816
16.114845,16.61913872
16.114990,16.21204758
16.115135,16.17304611
16.115281,16.16523552
16.115426,16.15523338
16.115571,16.17461014
16.115716,16.15792465
16.115861,16.59669113
16.116006,16.15660095
16.116152,16.14675522
16.116297,16.13532448
16.116443,16.12194252
16.116587,16.11690712
16.116733,16.09686470
16.116878,16.55000687
16.117023,16.10261536
16.117168,16.08209610
16.117314,16.09341431
16.117459,16.08152771
16.117604,16.09221840
16.117749,16.08948898
16.117895,16.53723717
16.118040,16.08655930
16.118185,16.07363129
16.118330,16.08469772
16.118476,16.06964302
16.118621,16.06519508
16.118766,16.07198715
16.118911,16.52319717
16.119057,16.06775475
16.119202,16.04756165
16.119347,16.06803703
16.119492,16.05825233
16.119638,16.05346107
16.119783,16.06619453
16.119928,16.42912292
16.120074,16.07219887
16.120219,16.05131340
16.120364,16.06003189
16.120509,16.05697250
16.120655,16.06408501
16.120800,16.06890297
16.120945,17.11146164
16.121091,16.05018425
16.121236,16.05825615
16.121381,16.06016541
16.121526,16.04467583
16.121672,16.06582451
16.121817,16.33394623
16.121962,16.23014641
16.122107,16.07582664
16.122252,16.07204819
16.122398,16.08003235
16.122543,16.07411003
16.122688,16.08291817
16.122833,16.48573494
16.122978,16.13862419
16.123124,16.11280823
16.123269,16.09452248
16.123415,16.11920929
16.123560,16.11465073
16.123705,16.11745071
16.123850,16.55272102
16.123996,16.15408134
16.124141,16.14395905
16.124287,16.14840317
16.124431,16.14451790
16.124577,16.14443398
16.124722,16.15033150
16.124867,16.61087608
16.125012,16.17369461
16.125158,16.17367172
16.125303,16.17630386
16.125448,16.20083046
16.125593,16.19967842
16.125739,16.18551636
16.125884,16.66432190
16.126029,16.21082687
16.126174,19.26527786
16.126320,41.52829361
16.126465,44.42027664
16.126610,71.49703979
16.126756,73.48025513
16.126901,76.43721771
16.127046,76.16722107
16.127191,76.08846283
16.127336,76.08556366
16.127482,76.11241913
16.127627,76.15763092
16.127772,76.10531616
16.127917,76.61140442
16.128063,76.17065430
16.128208,76.12180328
16.128353,76.14325714
16.128498,76.16931152
16.128644,76.13732147
16.128789,76.12983704
16.128934,76.54837036
16.129079,76.10475159
16.129225,76.12068176
16.129370,76.69688416
16.129515,75.46797180
16.129660,73.68242645
16.129806,73.79088593
16.129951,74.05590057
16.130097,73.63623047
16.130242,73.60022736
16.130387,73.54408264
16.130532,73.52166748
16.130677,73.48925018
16.130822,73.81539917
16.130968,73.55938721
16.131113,73.48965454
16.131259,73.42793274
16.131403,73.47241211
16.131549,73.44037628
16.131694,73.49483490
16.131839,73.91371155
16.131984,73.49195862
16.132130,75.90393829
16.132275,79.20620728
16.132420,23.48170280
16.132565,23.19216537
16.132711,22.98961067
16.132856,22.82750130
16.133001,22.99230385
16.133146,22.97830772
16.133292,21.82566643
16.133437,22.07456779
16.133582,16.22945976
16.133727,16.10925102
16.133873,16.56124496
16.134018,16.10497475
16.134163,16.09934044
16.134308,16.08561134
16.134454,16.09905624
16.134599,16.08287239
16.134745,16.08248329
16.134889,16.52543068
16.135035,16.08836174
16.135180,16.08204651
16.135326,16.07146645
16.135471,16.07113838
16.135616,16.06530380
16.135761,16.06666946
16.135906,18.04668236
16.136051,16.07637024
16.136197,16.06857872
16.136342,16.05879211
16.136488,16.06541061
16.136633,16.05042648
16.136778,16.07406998
16.136923,16.46621895
16.137069,16.06441307
16.137214,16.04677773
16.137359,16.06949043
16.137504,16.05809975
16.137649,16.05532837
16.137794,16.06126976
16.137940,16.47014046
16.138085,16.06378555
16.138230,16.08320236
16.138375,16.06383514
16.138521,16.06409264
16.138666,16.07768822
16.138811,16.26537895
16.138956,16.29559898
16.139102,16.08500290
16.139247,16.09848976
16.139393,16.07608795
16.139538,16.11007881
16.139683,16.10089874
16.139828,16.47105598
16.139973,16.17616844
16.140119,16.11369896
16.140264,16.12391472
16.140409,16.13504601
16.140555,16.12584686
16.140700,16.13536644
16.140845,16.56002998
16.140990,16.17330551
16.141136,16.15091896
16.141281,16.15592957
16.141426,16.15241241
16.141571,16.16998482
16.141717,16.16857910
16.141862,16.60976601
16.142007,16.18126106
16.142153,16.17642593
16.142298,16.18410683
16.142443,16.19076729
16.142589,16.19405746
16.142734,16.20831299
16.142879,16.64642334
16.143024,16.20998383
16.143170,16.21397400
16.143315,16.23180389
16.143460,16.22820473
16.143605,16.22653198
16.143750,16.24056625
16.143895,16.68933296
16.144041,16.23970032
16.144186,16.25293350
16.144331,16.24733162
16.144476,16.23156548
16.144622,16.24297523
16.144767,16.24950218
16.144913,16.70713425
16.145058,16.25484085
16.145203,16.24064827
16.145348,16.25926208
16.145494,16.24801064
16.145639,16.26132965
16.145784,16.25939560
16.145929,16.63042068
16.146075,16.24903107
16.146220,16.24718285
16.146365,16.25637817
16.146510,16.22833061
16.146656,16.23673058
16.146801,16.26301765
16.146946,16.59905434
16.147091,16.21826935
16.147237,16.21685600
16.147382,16.21119881
16.147527,16.19666100
16.147672,16.18948364
16.147817,16.45970917
16.147962,16.33811569
16.148108,16.18078804
16.148253,16.17740250
16.148399,16.16371727
16.148544,16.16586304
16.148689,16.16071892
16.148834,16.54084969
16.148979,16.19212914
16.149125,16.13460541
16.149270,16.12818527
16.149415,16.13326073
16.149561,16.12137794
16.149706,16.12273788
16.149851,16.55202866
16.149996,16.12599754
16.150142,16.11788368
16.150287,16.10454941
16.150432,16.10222054
16.150577,16.10261536
16.150723,16.09126282
16.150868,17.29205513
16.151013,16.12846565
16.151158,16.08328247
16.151304,16.08316994
16.151449,16.07638931
16.151594,16.06931877
16.151739,16.08853340
16.151884,16.51629829
16.152029,16.07558250
16.152175,16.07324791
16.152320,16.07326698
16.152465,16.06849289
16.152610,16.07866287
16.152756,16.05990219
16.152901,16.52113724
16.153046,16.06387329
16.153191,16.06321907
